Geneid,8cell_1,8cell_2,8cell_3,Morula_1,Morula_2,Morula_3,Blastocyst_1,Blastocyst_2,Blastocyst_3
ENSG00000232612,0,0,0,0,0,0,0,0,0
ENSG00000188730,49,0,28,12,161,343,9,16,0
ENSG00000227344,6,1,4,2,0,3,2,0,0
ENSG00000233962,0,0,0,0,0,0,0,0,0
ENSG00000226468,0,134,0,38,53,0,21,0,4
ENSG00000224101,0,0,0,0,0,0,0,0,0
ENSG00000286658,0,0,0,0,0,41,0,0,8
ENSG00000232325,0,0,0,0,0,0,0,0,0
ENSG00000226829,0,0,0,0,0,0,0,0,0
ENSG00000073067,0,0,0,0,0,0,0,0,0
ENSG00000106483,0,0,0,0,0,0,0,0,0
ENSG00000223829,0,0,0,0,0,0,0,0,0
ENSG00000280920,0,0,0,0,0,0,0,0,0
ENSG00000286466,0,1,0,0,0,0,0,0,0
ENSG00000136270,2082,1876,2547,1388,885,1414,5059,3205,3156
ENSG00000078053,0,109,279,49,0,11,0,2,21
ENSG00000221900,0,0,0,0,0,0,0,0,0
ENSG00000286404,0,2,0,0,0,0,0,0,0
ENSG00000230271,0,0,0,0,0,0,0,0,0
ENSG00000225286,0,0,0,0,0,0,0,0,0
ENSG00000223893,0,0,0,0,0,0,0,0,0
ENSG00000224519,0,0,0,0,0,0,0,0,0
ENSG00000126522,6,303,57,66,35,94,66,17,30
ENSG00000106524,376,270,288,65,1,229,85,21,76
ENSG00000146731,9006,5816,12078,3774,1666,5714,15443,678,5760
ENSG00000268181,0,0,0,0,0,0,0,0,0
ENSG00000179342,0,0,0,0,0,0,0,0,0
ENSG00000275295,0,0,0,0,0,0,0,0,0
ENSG00000231484,0,0,0,0,0,0,0,0,0
ENSG00000232906,0,0,0,0,5,0,1,0,0
ENSG00000286526,0,0,0,0,0,0,0,0,0
ENSG00000224368,0,0,0,0,0,0,0,0,0
ENSG00000229031,0,0,0,0,0,0,0,0,0
ENSG00000285536,0,0,0,0,0,0,0,0,0
ENSG00000255690,4,0,0,0,0,0,2,0,0
ENSG00000136274,0,0,0,25,0,0,0,0,0
ENSG00000230361,0,0,0,0,0,0,0,0,0
ENSG00000236261,0,0,0,0,0,0,0,0,0
ENSG00000250923,0,0,0,0,0,0,0,0,0
ENSG00000229424,0,0,0,0,0,0,0,0,0
ENSG00000251451,0,0,0,0,0,0,0,0,0
ENSG00000238090,0,67,0,0,58,0,20,0,0
ENSG00000285741,0,0,0,0,0,0,0,0,0
ENSG00000146729,244,14,287,8,13,96,149,37,75
ENSG00000146733,2,222,227,60,33,70,259,63,128
ENSG00000272328,0,0,0,0,0,0,0,0,0
ENSG00000178665,0,104,0,0,1,2,41,1,0
ENSG00000224484,0,0,0,0,0,0,0,0,0
ENSG00000224706,0,0,0,0,0,0,0,0,0
ENSG00000136250,385,199,38,0,4,46,0,0,6
ENSG00000236531,0,0,0,0,0,0,0,0,0
ENSG00000240651,0,2,0,0,0,0,0,0,0
ENSG00000279785,0,0,0,0,0,0,0,0,0
ENSG00000287521,0,0,0,0,0,0,0,0,0
ENSG00000106070,1964,2302,1931,1062,924,2383,1918,607,1214
ENSG00000238131,0,0,0,0,0,0,0,0,0
ENSG00000234359,0,0,0,0,0,0,0,0,0
ENSG00000229459,0,0,0,0,0,0,0,0,0
ENSG00000270749,0,0,0,0,0,0,0,0,0
ENSG00000227404,0,0,1,0,0,0,2,1,0
ENSG00000281593,0,0,0,0,0,0,0,0,0
ENSG00000005020,377,382,305,75,37,386,542,55,170
ENSG00000236046,0,0,0,0,0,0,0,0,0
ENSG00000164543,733,1113,1658,186,210,1030,555,44,213
ENSG00000226421,1,122,5,11,17,0,4,1,10
ENSG00000230000,0,0,0,0,0,0,0,0,0
ENSG00000271696,0,0,0,0,0,0,0,0,0
ENSG00000271194,0,0,0,0,0,0,0,0,0
ENSG00000234686,0,0,0,0,0,0,0,0,0
ENSG00000187546,1014,235,134,34,0,0,0,0,16
ENSG00000164556,0,0,0,46,0,0,8,0,8
ENSG00000234467,0,0,0,0,0,0,0,0,0
ENSG00000249773,0,0,0,0,0,0,0,0,0
ENSG00000225718,0,31,4,0,0,0,0,0,0
ENSG00000235379,0,0,0,0,0,0,0,0,0
ENSG00000182348,0,0,0,5,0,0,0,0,6
ENSG00000236907,0,0,0,0,0,0,0,0,0
ENSG00000223559,57,34,81,11,6,30,18,0,12
ENSG00000226392,0,0,0,0,0,0,0,0,0
ENSG00000232975,0,0,0,0,0,0,0,0,0
ENSG00000233854,0,0,0,0,0,0,4,1,3
ENSG00000234085,0,0,0,0,0,0,0,0,0
ENSG00000235243,0,0,22,0,0,0,6,0,0
ENSG00000236638,0,0,0,0,0,0,0,0,0
ENSG00000229403,0,0,0,0,0,0,0,0,0
ENSG00000233420,0,0,0,0,0,0,0,0,0
ENSG00000225128,0,0,0,0,0,0,0,0,0
ENSG00000228928,0,1,1,0,0,0,0,0,0
ENSG00000231523,0,0,0,0,0,0,0,0,0
ENSG00000075213,0,36,162,43,6,40,34,0,5
ENSG00000231299,0,0,0,2,0,0,0,0,0
ENSG00000235450,0,0,0,0,0,0,4,0,0
ENSG00000233782,0,0,0,0,0,0,0,0,0
ENSG00000196715,218,1578,1650,469,600,1530,994,161,424
ENSG00000238124,0,0,0,0,0,0,0,0,0
ENSG00000233918,0,2,0,0,0,0,0,0,0
ENSG00000285670,115,48,87,0,0,0,0,0,0
ENSG00000278959,0,2,0,0,0,0,0,0,0
ENSG00000228711,0,0,0,0,2,0,0,0,0
ENSG00000227979,0,0,0,0,0,0,0,0,0
ENSG00000227545,0,0,0,0,0,0,0,0,0
ENSG00000106605,1,8,33,8,0,0,30,5,0
ENSG00000229627,0,0,0,0,0,0,0,0,0
ENSG00000185290,0,0,0,0,0,0,10,0,0
ENSG00000219807,0,0,0,0,0,0,0,0,0
ENSG00000225537,0,0,0,0,0,0,0,0,0
ENSG00000234500,0,1,4,0,0,0,1,0,0
ENSG00000230356,130,93,31,12,0,18,0,4,0
ENSG00000244055,0,0,8,0,0,0,0,0,8
ENSG00000250618,0,0,0,0,0,0,0,0,0
ENSG00000225701,0,0,0,0,0,0,0,0,0
ENSG00000227785,0,0,0,0,0,0,0,0,0
ENSG00000233960,0,0,0,0,0,0,0,0,0
ENSG00000157259,0,0,0,21,0,0,1398,111,435
ENSG00000270763,0,0,0,0,0,0,0,0,0
ENSG00000154978,402,0,298,123,118,308,1338,98,390
ENSG00000237160,0,0,0,0,0,0,0,0,0
ENSG00000231763,0,0,0,0,0,0,0,0,0
ENSG00000105829,315,320,344,67,84,135,184,34,96
ENSG00000224155,24,11,23,0,0,12,1,3,0
ENSG00000213673,0,1,0,0,0,0,0,2,0
ENSG00000196636,1030,602,1611,143,113,573,249,62,201
ENSG00000164715,619,363,425,202,113,88,258,120,160
ENSG00000223402,0,0,0,0,0,0,0,0,0
ENSG00000234312,0,0,0,0,0,0,0,0,0
ENSG00000223665,0,0,0,0,0,0,0,0,0
ENSG00000213787,0,1,1,0,0,0,0,0,0
ENSG00000229301,0,0,0,0,0,0,0,0,0
ENSG00000286987,0,0,0,0,0,0,0,0,0
ENSG00000227148,0,0,0,0,0,0,0,0,0
ENSG00000228627,0,0,0,0,0,0,0,0,0
ENSG00000227491,0,0,0,0,0,0,0,0,0
ENSG00000228085,0,0,0,0,0,0,0,0,0
ENSG00000227982,0,0,0,0,0,0,0,0,0
ENSG00000244510,0,0,0,0,0,0,0,0,0
ENSG00000225371,0,2,0,0,0,0,0,0,0
ENSG00000186472,432,182,305,51,50,401,31,4,79
ENSG00000122507,1743,1014,1381,204,52,196,1065,12,221
ENSG00000271306,0,0,0,0,0,0,0,0,0
ENSG00000236610,0,0,0,0,0,0,0,0,0
ENSG00000226587,0,0,0,0,0,0,0,0,0
ENSG00000287488,0,31,2,0,0,0,0,0,0
ENSG00000231255,0,0,0,0,0,0,0,0,0
ENSG00000236938,0,0,0,0,0,0,0,0,0
ENSG00000230796,0,0,0,0,0,0,0,0,0
ENSG00000237760,0,0,0,0,0,0,0,0,0
ENSG00000234185,2,6,9,0,0,0,2,0,1
ENSG00000234105,0,0,0,0,0,0,0,0,0
ENSG00000005981,0,0,0,0,0,0,0,0,0
ENSG00000224551,0,0,0,0,0,0,0,0,0
ENSG00000227923,0,0,0,0,0,0,0,0,0
ENSG00000230196,0,0,2,0,0,0,0,0,0
ENSG00000230600,0,0,0,0,0,0,0,0,0
ENSG00000127993,4869,4728,3772,320,284,633,337,68,173
ENSG00000237709,0,1,0,0,0,0,0,0,0
ENSG00000127989,830,444,259,279,90,207,139,11,73
ENSG00000270812,0,0,0,0,0,0,0,0,0
ENSG00000106236,456,453,119,21,61,169,11,0,0
ENSG00000237572,0,0,0,0,0,0,0,0,0
ENSG00000230191,0,0,0,0,0,0,0,0,0
ENSG00000285725,0,19,0,0,0,1,3,0,0
ENSG00000270957,0,0,0,0,0,12,0,0,0
ENSG00000236861,0,0,0,0,0,0,0,0,0
ENSG00000242950,0,90,3639,113,169,50,634,69,273
ENSG00000272950,0,0,0,0,0,0,0,0,0
ENSG00000228751,0,0,0,0,0,0,0,0,0
ENSG00000203462,0,0,0,0,0,0,0,0,0
ENSG00000164645,0,0,0,0,0,0,0,0,0
ENSG00000228429,0,0,0,0,0,0,0,0,0
ENSG00000233454,0,0,0,0,0,0,0,0,0
ENSG00000006128,0,0,180,0,0,19,0,0,0
ENSG00000132432,3058,961,2281,269,234,1390,644,108,359
ENSG00000128581,1600,3547,2977,808,757,787,1083,40,459
ENSG00000239789,606,692,63,100,16,71,263,126,132
ENSG00000224475,17,201,72,20,0,0,0,4,0
ENSG00000228680,0,0,0,0,0,0,0,0,0
ENSG00000172115,15982,16245,24682,4451,2004,13796,5426,1277,2611
ENSG00000284627,0,0,0,0,0,0,0,0,0
ENSG00000169919,142,1313,2195,453,327,762,575,51,138
ENSG00000233073,0,0,0,0,0,0,0,0,0
ENSG00000127980,110,113,205,51,11,12,237,11,80
ENSG00000004766,119,26,334,100,34,147,538,25,167
ENSG00000281332,0,24,0,0,2,2,0,0,0
ENSG00000231812,0,0,2,0,0,0,0,0,0
ENSG00000226767,0,0,12,0,0,0,0,0,0
ENSG00000106384,0,0,16,0,0,0,34,29,9
ENSG00000278819,0,0,2,0,0,0,0,0,0
ENSG00000285090,0,2,0,0,0,0,0,2,0
ENSG00000235139,0,0,0,0,0,0,0,0,0
ENSG00000249319,0,0,0,0,0,0,0,0,0
ENSG00000233539,0,0,0,0,0,0,0,0,0
ENSG00000278683,0,0,0,0,0,0,0,0,0
ENSG00000227298,0,0,0,0,0,0,0,0,0
ENSG00000286908,0,0,1,0,0,0,0,0,0
ENSG00000237639,0,0,0,0,0,0,0,0,0
ENSG00000287039,0,0,0,0,0,0,0,0,0
ENSG00000224653,0,0,0,0,0,0,0,0,0
ENSG00000237251,20,44,44,4,2,40,6,0,3
ENSG00000006715,0,10,36,75,71,47,1610,45,319
ENSG00000270453,0,0,0,0,0,0,0,0,0
ENSG00000275833,0,0,0,0,0,0,2,0,0
ENSG00000233689,0,0,0,0,0,16,0,0,0
ENSG00000001629,2273,1453,1615,426,144,1087,1215,79,497
ENSG00000105825,0,91,364,44,0,0,0,0,0
ENSG00000164659,45,408,387,36,12,295,64,8,4
ENSG00000235454,1,0,0,2,0,0,0,0,0
ENSG00000224365,0,0,0,0,0,0,0,0,0
ENSG00000158528,351,225,306,185,137,163,910,60,407
ENSG00000237640,0,0,0,0,0,0,0,0,0
ENSG00000232817,0,0,0,0,0,0,0,0,0
ENSG00000232418,0,0,0,0,0,0,0,0,0
ENSG00000213717,0,1,0,0,0,0,0,0,0
ENSG00000224370,0,0,0,0,0,0,0,0,0
ENSG00000236453,0,0,48,0,0,112,0,3,0
ENSG00000232097,0,0,0,0,0,0,0,0,0
ENSG00000226046,0,0,0,0,0,0,0,0,0
ENSG00000235639,0,0,0,0,0,0,0,0,0
ENSG00000214389,697,652,630,349,214,566,690,38,412
ENSG00000105852,95,0,2,0,0,0,0,0,0
ENSG00000106366,0,0,0,144,187,130,4,4,25
ENSG00000237551,0,0,0,0,0,0,0,0,0
ENSG00000224223,0,0,0,0,0,0,0,0,0
ENSG00000271159,0,0,0,0,0,0,0,0,0
ENSG00000227646,0,5,0,9,0,0,0,0,0
ENSG00000005421,0,0,0,0,0,8,0,0,0
ENSG00000233028,0,0,0,0,0,0,0,0,0
ENSG00000019991,0,0,0,0,0,0,0,0,0
ENSG00000226075,0,0,0,0,0,0,0,0,0
ENSG00000180233,7,4,6,1,0,13,10,4,1
ENSG00000230614,0,0,0,0,0,0,0,0,0
ENSG00000261535,0,0,0,0,0,0,2,0,0
ENSG00000205267,0,0,0,0,0,0,10,0,4
ENSG00000234273,0,0,0,0,0,0,0,0,0
ENSG00000233601,77,31,57,4,5,0,0,0,0
ENSG00000234545,1086,1047,1533,134,58,321,229,64,140
ENSG00000227948,20,33,2,0,0,0,0,0,0
ENSG00000169902,2657,3238,1229,477,233,1056,265,41,34
ENSG00000070669,0,0,0,0,0,0,6,0,0
ENSG00000242265,0,1,1,0,0,0,15,0,2
ENSG00000214252,0,0,0,0,0,0,0,0,0
ENSG00000229886,0,0,0,0,3,0,0,0,0
ENSG00000223836,0,0,0,0,0,3,0,0,0
ENSG00000232072,0,0,0,0,0,0,0,0,0
ENSG00000237818,0,0,0,0,0,0,0,0,0
ENSG00000135249,1642,704,777,268,178,265,365,28,243
ENSG00000234695,0,3,0,0,0,0,0,0,0
ENSG00000232165,0,0,0,0,0,0,0,0,0
ENSG00000154678,19,160,94,0,7,0,10,0,7
ENSG00000213455,0,0,0,0,0,1,1,0,0
ENSG00000234826,0,0,0,0,0,10,0,0,0
ENSG00000231153,0,0,0,0,0,0,0,0,0
ENSG00000240355,0,0,0,0,0,0,0,0,0
ENSG00000227305,0,0,0,0,0,0,0,0,0
ENSG00000224316,1,0,1,0,0,0,0,0,0
ENSG00000250756,0,0,0,0,0,0,0,0,0
ENSG00000278388,0,0,0,0,0,0,0,0,0
ENSG00000237870,0,0,0,0,0,0,0,0,0
ENSG00000243243,0,0,0,0,0,0,4,0,0
ENSG00000230192,0,0,0,0,0,0,0,0,0
ENSG00000233969,0,0,0,0,0,0,0,0,0
ENSG00000278424,0,0,0,0,0,0,0,0,0
ENSG00000205356,0,0,0,101,13,37,85,63,66
ENSG00000177683,164,151,157,7,10,66,29,13,37
ENSG00000231638,0,0,166,0,0,0,0,0,0
ENSG00000275834,1,0,0,0,0,0,0,1,0
ENSG00000243345,0,6,0,0,0,0,0,0,0
ENSG00000285592,0,0,0,0,0,0,0,0,0
ENSG00000287827,0,0,0,0,0,0,0,0,0
ENSG00000280347,0,37,0,10,0,0,39,0,13
ENSG00000135185,129,117,502,24,48,11,41,9,0
ENSG00000106355,155,130,770,88,20,132,574,119,230
ENSG00000225535,0,0,0,0,0,0,0,0,0
ENSG00000106367,112,24,29,23,42,10,272,95,192
ENSG00000260997,0,0,0,0,0,0,0,2,18
ENSG00000106397,491,822,616,80,17,193,887,436,165
ENSG00000232385,56,13,56,2,4,25,10,2,9
ENSG00000135218,705,262,468,19,23,69,0,0,14
ENSG00000213394,3,1,2,0,0,0,1,2,0
ENSG00000244657,0,0,0,0,0,0,0,0,0
ENSG00000270425,0,0,0,0,0,0,0,0,0
ENSG00000226744,0,0,0,0,0,0,0,0,0
ENSG00000286742,0,2,0,0,0,0,14,0,1
ENSG00000235421,0,0,0,0,0,0,0,0,0
ENSG00000231859,0,0,0,0,0,0,0,0,0
ENSG00000238228,0,0,0,0,0,0,0,0,0
ENSG00000237236,0,0,0,0,0,0,0,0,0
ENSG00000229982,0,0,0,0,0,0,0,0,0
ENSG00000236748,0,0,38,2,0,0,0,0,0
ENSG00000225898,0,0,0,0,0,0,0,0,0
ENSG00000271368,0,0,0,0,0,0,0,0,0
ENSG00000223889,0,0,0,0,0,0,0,0,0
ENSG00000173114,0,0,0,17,0,0,0,0,0
ENSG00000127920,0,0,12,21,0,0,0,0,6
ENSG00000075223,0,0,56,0,2,0,11,0,0
ENSG00000146802,453,730,586,589,137,751,420,54,273
ENSG00000226770,0,0,8,0,0,0,0,2,0
ENSG00000214342,0,0,0,0,0,0,0,0,0
ENSG00000232445,0,125,175,12,4,129,9,22,23
ENSG00000135269,442,382,367,151,94,215,1786,180,574
ENSG00000234304,0,0,0,0,0,0,0,0,0
ENSG00000205596,0,0,0,0,0,0,0,0,0
ENSG00000223550,0,1,0,0,0,0,0,0,0
ENSG00000287011,0,9,0,0,0,0,0,0,0
ENSG00000232032,0,0,0,2,0,0,0,0,0
ENSG00000182111,2632,1616,2457,144,28,969,7,1,20
ENSG00000233607,0,0,0,0,0,0,0,0,0
ENSG00000135241,1914,361,685,114,70,667,543,64,482
ENSG00000105854,297,141,379,28,0,37,60,8,34
ENSG00000279326,0,0,0,0,0,0,0,0,0
ENSG00000226680,0,0,0,0,0,0,0,0,0
ENSG00000237813,0,0,0,0,0,0,0,0,0
ENSG00000243621,0,0,4,0,0,4,1,1,4
ENSG00000237064,0,0,0,1,0,0,0,0,0
ENSG00000127990,0,137,0,0,0,2,13,0,2
ENSG00000146856,3,119,0,3,0,4,16,0,6
ENSG00000105971,0,4,0,0,0,0,0,0,0
ENSG00000287932,0,0,0,0,0,0,0,0,0
ENSG00000236460,0,0,0,0,0,0,0,0,0
ENSG00000243144,139,146,136,38,14,4,0,0,3
ENSG00000213744,0,3,0,1,1,1,0,0,0
ENSG00000231556,0,1,0,0,0,0,0,0,0
ENSG00000239648,0,0,0,0,0,4,0,0,0
ENSG00000226624,0,0,0,0,0,0,0,0,0
ENSG00000128590,3196,850,1541,88,40,830,73,38,84
ENSG00000230520,0,0,0,0,0,0,0,0,0
ENSG00000230682,0,0,0,0,0,0,0,0,0
ENSG00000214415,0,0,1,0,0,0,0,0,0
ENSG00000273489,0,0,0,0,0,0,4,0,0
ENSG00000237896,0,0,0,0,0,0,0,0,0
ENSG00000287186,0,6,0,0,0,0,0,0,0
ENSG00000225572,0,0,0,0,0,0,0,0,0
ENSG00000225308,67,72,8,0,0,0,0,0,1
ENSG00000183444,0,0,0,7,0,0,1,0,1
ENSG00000186676,0,2,0,0,0,0,1,0,0
ENSG00000205174,0,0,0,0,0,0,0,0,0
ENSG00000225358,0,0,0,0,0,0,0,0,0
ENSG00000234387,0,0,2,0,0,0,0,0,0
ENSG00000213483,0,0,0,0,0,0,0,0,0
ENSG00000106013,0,54,4,4,29,12,1,0,0
ENSG00000091128,827,0,45,0,0,31,26,0,6
ENSG00000240677,0,0,0,0,0,0,0,0,0
ENSG00000232199,0,0,0,0,0,0,0,1,0
ENSG00000198839,172,220,254,75,84,205,658,16,251
ENSG00000167011,0,0,0,0,0,47,0,0,19
ENSG00000184408,0,46,6,14,0,18,0,0,4
ENSG00000184903,173,73,102,14,25,31,63,12,25
ENSG00000146955,0,102,5,0,2,2,16,4,0
ENSG00000198420,194,12,183,0,0,18,78,10,35
ENSG00000197157,91,919,1666,544,269,130,2642,657,618
ENSG00000105880,151,17,75,20,2,0,89,60,45
ENSG00000196937,124,118,285,55,42,256,955,189,576
ENSG00000081800,0,0,0,0,0,0,0,0,0
ENSG00000226962,0,0,0,0,0,0,0,0,0
ENSG00000224899,0,0,0,0,0,0,7,0,0
ENSG00000214194,539,358,1336,120,85,344,170,26,134
ENSG00000261462,0,0,0,0,0,0,0,0,0
ENSG00000225583,0,0,0,0,0,0,0,0,0
ENSG00000211745,0,0,0,0,0,0,0,0,0
ENSG00000128536,275,63,69,4,2,19,0,3,2
ENSG00000223886,9,50,77,34,0,3,15,0,2
ENSG00000231295,0,0,21,8,19,117,0,0,0
ENSG00000006453,4697,4275,4856,1344,338,1793,4224,1767,1809
ENSG00000269955,0,0,0,0,0,0,0,0,0
ENSG00000234223,0,0,0,4,0,0,0,0,0
ENSG00000271096,0,0,0,0,0,0,0,0,0
ENSG00000103200,0,0,0,0,0,0,0,0,0
ENSG00000226671,0,0,0,0,0,0,0,0,0
ENSG00000270516,0,0,0,0,0,0,0,0,0
ENSG00000105967,0,0,0,0,0,0,0,0,0
ENSG00000165076,0,0,0,0,0,0,0,0,0
ENSG00000223646,306,141,309,190,33,101,19,2,1
ENSG00000238072,1298,827,774,98,83,327,169,2,104
ENSG00000284707,0,0,0,0,0,0,3,0,0
ENSG00000234358,0,0,0,0,0,0,2,0,0
ENSG00000106049,0,131,107,20,48,55,157,13,157
ENSG00000235631,0,0,74,0,0,80,0,0,0
ENSG00000240579,0,0,0,0,0,0,3,0,15
ENSG00000170632,86,174,726,161,50,383,818,45,506
ENSG00000213310,0,0,0,0,0,0,0,0,0
ENSG00000236105,0,0,0,0,0,0,0,0,0
ENSG00000270997,0,0,0,0,0,0,0,0,0
ENSG00000059378,573,480,247,145,4,223,236,18,32
ENSG00000230386,0,0,0,0,0,0,0,0,2
ENSG00000128567,963,283,218,173,43,598,84,16,63
ENSG00000237466,0,0,0,0,0,0,0,0,0
ENSG00000205898,0,0,0,0,0,0,0,0,0
ENSG00000231923,0,0,0,0,0,0,0,0,0
ENSG00000126870,2618,762,1728,172,133,794,151,135,48
ENSG00000133606,37359,24544,25813,5303,4789,20148,4284,422,1604
ENSG00000227847,0,0,0,0,0,0,0,0,0
ENSG00000273391,263,70,158,54,29,160,25,25,36
ENSG00000188883,0,27,283,570,331,155,1595,861,540
ENSG00000127955,482,221,865,66,4,67,25,3,0
ENSG00000229192,0,0,0,0,0,0,0,0,0
ENSG00000279265,0,0,0,2,0,0,2,0,0
ENSG00000188050,0,0,0,27,0,0,0,0,0
ENSG00000225546,0,3,0,10,0,0,0,0,0
ENSG00000283063,0,0,0,0,0,0,0,0,0
ENSG00000234722,0,3,1,0,0,1,0,0,0
ENSG00000223514,0,0,0,0,0,0,0,0,0
ENSG00000243574,0,0,0,0,0,0,0,0,0
ENSG00000128578,18,331,233,68,0,125,137,30,53
ENSG00000006377,244,1,22,34,47,0,107,31,17
ENSG00000278894,0,0,0,0,0,0,0,0,0
ENSG00000127928,0,2,19,20,0,31,119,65,57
ENSG00000233423,0,0,0,0,0,0,0,0,0
ENSG00000128513,193,206,351,72,20,320,209,14,68
ENSG00000228540,0,0,0,0,0,0,0,0,0
ENSG00000254270,0,1,2,0,0,0,0,0,0
ENSG00000227573,0,0,0,0,0,0,0,0,0
ENSG00000243797,0,39,78,25,0,19,0,1,0
ENSG00000227371,0,0,0,0,0,0,0,0,0
ENSG00000287592,61,0,0,6,0,2,3,14,2
ENSG00000286478,0,0,0,0,0,0,0,0,0
ENSG00000224138,0,0,0,0,0,0,0,0,1
ENSG00000224545,0,16,0,23,0,0,0,0,6
ENSG00000231931,0,0,0,0,0,1,0,0,0
ENSG00000164603,252,105,354,7,0,57,3,19,8
ENSG00000272219,0,0,0,0,0,0,0,0,10
ENSG00000241661,0,0,0,0,0,0,0,0,0
ENSG00000282939,0,0,0,0,0,0,0,0,0
ENSG00000279086,0,0,0,0,0,0,0,0,0
ENSG00000229436,0,0,0,0,0,0,0,0,0
ENSG00000160963,0,67,108,0,0,87,0,4,3
ENSG00000237754,0,0,0,0,0,0,0,0,0
ENSG00000227863,0,2,1,0,0,0,0,0,0
ENSG00000253183,0,0,0,28,0,0,0,0,0
ENSG00000224547,0,0,0,0,0,0,0,0,0
ENSG00000170260,811,1322,1262,167,142,400,359,64,39
ENSG00000230853,0,0,0,0,0,0,0,0,0
ENSG00000228742,0,0,28,47,0,0,44,2,28
ENSG00000228030,0,0,0,0,0,0,0,0,0
ENSG00000243554,4,127,0,0,0,2,0,0,0
ENSG00000211716,0,0,0,0,0,0,0,0,0
ENSG00000106153,31885,22199,35741,5950,4024,12301,20261,7790,9427
ENSG00000223948,0,0,0,0,0,0,0,0,0
ENSG00000231234,0,0,0,0,0,0,0,0,0
ENSG00000241136,0,0,0,0,0,0,0,0,0
ENSG00000243889,0,0,0,0,0,0,0,0,0
ENSG00000279288,0,0,0,0,0,0,0,0,0
ENSG00000237729,50,26,15,12,4,14,6,9,6
ENSG00000233951,0,0,18,0,0,0,0,0,0
ENSG00000224134,0,0,0,0,0,0,0,0,0
ENSG00000214102,17065,3392,11274,700,118,392,12,30,139
ENSG00000244701,0,0,0,0,1,0,0,0,0
ENSG00000213261,68,11,17,8,3,19,30,4,29
ENSG00000243099,1,0,0,0,0,0,0,0,0
ENSG00000105929,0,10,2,0,0,12,2098,352,878
ENSG00000225959,0,0,0,0,0,0,0,0,0
ENSG00000242771,0,0,0,0,0,0,0,0,0
ENSG00000270729,0,0,0,0,0,0,0,0,0
ENSG00000232145,0,0,0,0,0,0,1,0,1
ENSG00000242552,0,0,0,0,0,0,0,0,0
ENSG00000146918,4,156,403,71,38,180,386,44,137
ENSG00000204946,0,54,0,51,11,42,344,83,171
ENSG00000185055,146,226,246,25,6,28,0,0,3
ENSG00000236279,70,280,46,11,0,85,10,17,0
ENSG00000225559,0,0,0,0,0,0,0,0,0
ENSG00000211713,0,0,0,0,0,0,0,0,0
ENSG00000271664,0,0,0,0,0,0,0,0,0
ENSG00000211710,0,0,0,0,0,0,0,0,0
ENSG00000232053,0,0,0,0,0,6,0,0,0
ENSG00000234985,3,1,4,0,0,1,1,2,1
ENSG00000286722,0,5,48,0,0,7,0,0,0
ENSG00000224865,0,70,0,0,0,40,0,0,0
ENSG00000230649,48,17,103,10,4,65,0,0,1
ENSG00000225647,70,31,53,0,0,2,0,0,0
ENSG00000106028,2253,2021,2827,1548,837,1418,4911,300,1985
ENSG00000225209,0,0,0,0,0,0,0,0,0
ENSG00000236238,0,0,0,0,0,0,0,0,0
ENSG00000273377,0,0,0,0,0,0,0,0,0
ENSG00000064393,670,270,498,6,0,14,39,29,32
ENSG00000213238,0,0,7,0,0,1,0,0,0
ENSG00000223721,0,0,0,0,0,0,0,0,0
ENSG00000128519,0,0,0,0,0,0,0,0,0
ENSG00000214253,2867,2951,3018,112,213,559,1725,954,717
ENSG00000225457,0,0,0,0,0,0,0,0,0
ENSG00000242280,0,0,0,0,0,0,0,0,0
ENSG00000214754,281,0,0,13,0,0,6,0,0
ENSG00000257093,842,190,732,98,20,88,38,4,3
ENSG00000127362,0,0,0,0,0,0,4,0,0
ENSG00000241345,0,0,0,0,0,0,0,0,0
ENSG00000272604,0,0,12,0,0,6,2,0,0
ENSG00000273138,0,0,0,0,0,0,0,0,0
ENSG00000243746,0,62,1,2,1,16,1,0,1
ENSG00000231244,0,0,0,0,0,2,0,0,0
ENSG00000106025,443,102,92,49,2,31,28,1,5
ENSG00000285524,0,0,0,0,0,0,0,0,0
ENSG00000237702,0,0,0,0,0,0,0,0,0
ENSG00000211714,0,0,0,0,0,0,0,0,0
ENSG00000226965,0,48,58,0,2,0,11,0,0
ENSG00000197462,0,0,81,0,0,46,0,0,0
ENSG00000236395,0,0,0,0,0,0,0,0,0
ENSG00000270157,0,0,0,0,0,0,0,0,0
ENSG00000106278,0,0,2,12,0,0,10,2,0
ENSG00000230189,0,0,0,0,0,0,0,0,0
ENSG00000211734,0,0,0,0,0,0,0,0,0
ENSG00000164713,272,384,92,128,83,329,829,370,466
ENSG00000231167,193,53,72,24,5,44,28,6,15
ENSG00000227471,10,31,2,0,0,0,0,0,0
ENSG00000239944,0,0,0,0,0,0,0,0,0
ENSG00000233942,0,0,0,0,0,0,0,0,0
ENSG00000157800,1725,846,1221,629,305,1160,1409,77,687
ENSG00000227968,0,0,0,0,0,0,0,0,0
ENSG00000231006,171,42,42,21,11,43,29,0,16
ENSG00000229532,0,0,0,0,0,0,0,0,0
ENSG00000236503,1,0,1,0,0,0,0,0,0
ENSG00000239719,31,6,13,2,1,2,2,0,2
ENSG00000270923,0,0,0,0,0,0,0,0,2
ENSG00000241258,575,1123,1654,70,88,292,100,15,28
